ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
GO:0032943,mononuclear cell proliferation,273,-0.5837337813947773,-2.0735886643077066,2.806485151144498e-13,1.541780888033291e-10,1.4352015930828898e-10,1574,"tags=31%, list=11%, signal=28%",Gnrh1/Ccdc88b/Btnl2/Cdkn1a/Cd80/Plcl2/Ccl5/Zc3h12d/Inpp5d/Nckap1l/Ebi3/Mzb1/Il1b/Mef2c/Tnfrsf14/Il27/Itgb2/Hells/Carmil2/Il4/Il21/Tnfrsf13b/Lep/Cd70/Clec4g/Tacr1/Btk/Clcf1/Crip3/Dock2/Gpr183/Card11/Itgal/Ptprc/Bcl2/Tnfrsf4/Ptpn6/Cxcr4/Cd3e/Icosl/Mpl/Syk/Ctla4/Prkcq/Coro1a/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il15/Zap70/Rasal3/Il7r/Cd4/Il10/Gapt/Pla2g2d/Cd40/Il27ra/Slamf6/Rac2/Cd59b/Cd6/Zbtb32/Cd40lg/Cd27/Bst1/Ikzf3/Flt3/Cd79a/Cd209e/Slamf1/Tnfrsf13c/Btla/Il12a/Ccr7/Blk/Cd22/Foxp3/Siglecg/Cd19/Lef1/Cr2
GO:0002377,immunoglobulin production,117,-0.7145941247886266,-2.31593334028376,3.9183958872845796e-13,1.973238862238393e-10,1.8368340018990172e-10,1335,"tags=28%, list=9%, signal=26%",Mzb1/Nuggc/Il4/Il21/Btk/Clcf1/Pou2f2/Card11/Ptprc/Tnfrsf4/Il13ra2/Icosl/Lax1/Ifng/Sash3/6030468B19Rik/Tnfsf4/Il2/Il33/Il7r/Gapt/Cd40/Il27ra/Vpreb3/Pagr1a/Cd40lg/Cd27/Ccr6/Cd37/Cd22/Foxp3/Siglecg/Aicda
GO:0002443,leukocyte mediated immunity,303,-0.5641516171107055,-2.02267404547161,8.912172319424542e-13,3.745974564717639e-10,3.48702510496722e-10,1795,"tags=26%, list=12%, signal=23%",Arrb2/Myo1f/Tlr9/C3/Smad7/Adora3/Stxbp1/F2rl1/H2-M3/Tbx21/Ncf1/H2-DMa/Rftn1/Pram1/Inpp5d/Il1b/Was/Vav1/Itgb2/Il4/Il21/Pla2g3/Prf1/Lat2/Lep/Cd160/Cd70/Nppc/Clec4g/Dennd1b/Unc13d/Btk/Clcf1/Pou2f2/Fgr/Ptprc/Stap1/Ptpn6/Il13ra2/Lta/Icosl/Cd8a/Syk/Cd96/Coro1a/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Igll1/Myo1g/Il7r/Stx11/Sh2d1a/Gapt/Il31ra/Cd40/Il27ra/Slamf6/Rac2/Pagr1a/F2/Cd40lg/Lat/Crhr1/Slamf1/Il12a/Fut7/Ccr6/Blk/Foxp3/Cd19/Fcer2a/Aicda/Cr2/Azgp1
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,242,-0.603580404069765,-2.120922204595535,8.965968128193704e-13,3.745974564717639e-10,3.48702510496722e-10,1485,"tags=25%, list=10%, signal=23%",H2-DMa/Rftn1/Gadd45g/Inpp5d/Nfkbid/Il1b/Mef2c/Was/Il27/Il4/Bach2/Prf1/Cd70/Irf4/Clec4g/Dennd1b/Unc13d/Btk/Clcf1/Pou2f2/Ptprc/Ptpn6/Il13ra2/Lta/Klhl6/Icosl/Cd8a/Prkcq/Ly9/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Igll1/Il33/Myo1g/Il7r/Cd4/Stx11/Gapt/Il31ra/Cd40/Il27ra/Slamf6/Pagr1a/Cd40lg/Slamf1/Tnfrsf13c/Il12a/Fut7/Ccr7/Ccr6/Foxp3/Cd19/Lef1/Fcer2a/Aicda/Cr2/Azgp1
GO:0046651,lymphocyte proliferation,271,-0.5847674647058517,-2.081688055792216,9.298298605124041e-13,3.745974564717639e-10,3.48702510496722e-10,1574,"tags=31%, list=11%, signal=28%",Gnrh1/Ccdc88b/Btnl2/Cdkn1a/Cd80/Plcl2/Ccl5/Zc3h12d/Inpp5d/Nckap1l/Ebi3/Mzb1/Il1b/Mef2c/Tnfrsf14/Il27/Itgb2/Hells/Carmil2/Il4/Il21/Tnfrsf13b/Lep/Cd70/Clec4g/Tacr1/Btk/Clcf1/Crip3/Dock2/Gpr183/Card11/Itgal/Ptprc/Bcl2/Tnfrsf4/Ptpn6/Cxcr4/Cd3e/Icosl/Mpl/Syk/Ctla4/Prkcq/Coro1a/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il15/Zap70/Rasal3/Il7r/Cd4/Il10/Gapt/Pla2g2d/Cd40/Il27ra/Slamf6/Rac2/Cd59b/Cd6/Zbtb32/Cd40lg/Cd27/Bst1/Ikzf3/Flt3/Cd79a/Cd209e/Slamf1/Tnfrsf13c/Btla/Il12a/Ccr7/Blk/Cd22/Foxp3/Siglecg/Cd19/Lef1/Cr2
GO:0070661,leukocyte proliferation,294,-0.5702669031108241,-2.0356956445029053,1.3532784743777192e-12,5.111163637915349e-10,4.757842215180614e-10,1978,"tags=37%, list=13%, signal=33%",Cd38/Slc11a1/Chrnb2/Spn/Dhps/Il6/Cd74/Xcl1/Pdcd1lg2/Gja1/Prdm1/Flt3l/Cd274/Cd209a/Il18/Irs2/Fgf10/Elf4/Tlr9/Ocstamp/F2rl1/H2-M3/Gnrh1/Ccdc88b/Btnl2/Cdkn1a/Cd80/Plcl2/Ccl5/Zc3h12d/Inpp5d/Nckap1l/Ebi3/Mzb1/Il1b/Mef2c/Tnfrsf14/Il27/Itgb2/Hells/Carmil2/Il4/Il21/Tnfrsf13b/Lep/Cd70/Clec4g/Tacr1/Btk/Clcf1/Crip3/Dock2/Gpr183/Card11/Itgal/Ptprc/Bcl2/Tnfrsf4/Ptpn6/Cxcr4/Cd3e/Icosl/Mpl/Syk/Ctla4/Prkcq/Coro1a/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il15/Il33/Zap70/Rasal3/Il7r/Cd4/Il10/Gapt/Pla2g2d/Cd40/Il27ra/Slamf6/Rac2/Cd59b/Cd6/Zbtb32/Cd40lg/Cd27/Bst1/Ikzf3/Flt3/Cd79a/Grem1/Cd209e/Slamf1/Tnfrsf13c/Btla/Il12a/Ccr7/Blk/Cd22/Foxp3/Siglecg/Cd19/Lef1/Cr2
GO:0002263,cell activation involved in immune response,242,-0.6008474359604989,-2.1113188233255165,1.5637670799149422e-12,5.558732037603528e-10,5.174471377749505e-10,2227,"tags=33%, list=15%, signal=29%",Icam1/Batf/Slc11a1/Spn/Il6/Cd74/Lfng/D6Wsu163e/Il6ra/Gbf1/Il18/Ptafr/Sucnr1/Myo1f/Tnfaip3/Smad7/Adora3/Stxbp1/F2rl1/H2-M3/Tbx21/Plcl2/Clec4d/Pram1/Gadd45g/Apbb1ip/Nfkbid/Il27/Itgb2/Dock10/Il4/Il21/Pla2g3/Lat2/Myb/Cd160/Nppc/Irf4/Unc13d/Pglyrp2/Btk/Clcf1/Dock2/Gpr183/Itgal/Fgr/Ptprc/Il13ra2/Icosl/Syk/Ly9/Coro1a/Ifng/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Eomes/Il33/Pou2af1/Dock11/Stx11/Gapt/Cd40/Il27ra/Slamf6/Rac2/Pagr1a/Cd40lg/Cdh17/Lat/Crhr1/Slamf1/Ccr7/Ccr6/Blk/Foxp3/Cd19/Lef1/Aicda
GO:0002768,immune response-regulating cell surface receptor signaling pathway,181,-0.6376965476012929,-2.181068434770114,1.9549084680150176e-12,6.563062151230417e-10,6.109374767878512e-10,1679,"tags=33%, list=11%, signal=29%",Sh2b2/H2-M3/Cmtm3/Nfam1/Btnl2/Txk/Plcl2/Clec4d/Rftn1/Pram1/Prkcb/Nckap1l/Nfkbid/Fpr2/Mef2c/Ubash3a/Lcp2/Carmil2/Lat2/Gpr33/Cd160/Dennd1b/Sla2/Card11/Ptprc/Bcl2/Stap1/Ptpn6/Cd3e/Klhl6/Icosl/Lax1/Syk/Ctla4/Gcsam/Ifng/Cacna1f/Themis/Igll1/Zap70/Myo1g/Sh2d1a/Skap1/Itk/Tespa1/Cd40/Lck/Cd247/Cd79a/Btla/Trat1/Cd79b/Ccr7/Blk/Ms4a1/Cd22/Foxp3/Cd19/Fcrl5
GO:0002366,leukocyte activation involved in immune response,238,-0.6030956545848578,-2.1165735954983207,3.5548775535486255e-12,1.1306381608470706e-9,1.0524800912002137e-9,2227,"tags=33%, list=15%, signal=29%",Icam1/Batf/Slc11a1/Spn/Il6/Cd74/Lfng/D6Wsu163e/Il6ra/Il18/Ptafr/Sucnr1/Myo1f/Tnfaip3/Smad7/Adora3/Stxbp1/F2rl1/H2-M3/Tbx21/Plcl2/Clec4d/Pram1/Gadd45g/Apbb1ip/Nfkbid/Il27/Itgb2/Dock10/Il4/Il21/Pla2g3/Lat2/Myb/Cd160/Nppc/Irf4/Unc13d/Pglyrp2/Btk/Clcf1/Dock2/Gpr183/Itgal/Fgr/Ptprc/Il13ra2/Icosl/Syk/Ly9/Coro1a/Ifng/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Eomes/Il33/Pou2af1/Dock11/Stx11/Gapt/Cd40/Il27ra/Slamf6/Rac2/Pagr1a/Cd40lg/Cdh17/Lat/Crhr1/Slamf1/Ccr7/Ccr6/Blk/Foxp3/Cd19/Lef1/Aicda
GO:0002429,immune response-activating cell surface receptor signaling pathway,169,-0.6427841634640054,-2.1798520558530847,5.178381580741474e-12,1.5646479946210363e-9,1.4564879561832865e-9,1536,"tags=33%, list=10%, signal=30%",Sh2b2/Cmtm3/Nfam1/Btnl2/Txk/Plcl2/Rftn1/Pram1/Prkcb/Nckap1l/Nfkbid/Fpr2/Mef2c/Ubash3a/Lcp2/Carmil2/Lat2/Gpr33/Cd160/Dennd1b/Sla2/Card11/Ptprc/Bcl2/Stap1/Ptpn6/Cd3e/Klhl6/Icosl/Lax1/Syk/Ctla4/Gcsam/Ifng/Cacna1f/Themis/Igll1/Zap70/Myo1g/Sh2d1a/Skap1/Itk/Tespa1/Lck/Cd247/Cd79a/Trat1/Cd79b/Ccr7/Blk/Ms4a1/Cd22/Foxp3/Cd19/Fcrl5
GO:0002764,immune response-regulating signaling pathway,184,-0.6335540793123701,-2.170095073672401,5.634627379977721e-12,1.6214311074859699e-9,1.5093458004311247e-9,1679,"tags=32%, list=11%, signal=29%",Sh2b2/H2-M3/Cmtm3/Nfam1/Btnl2/Txk/Plcl2/Clec4d/Rftn1/Pram1/Prkcb/Nckap1l/Nfkbid/Fpr2/Mef2c/Ubash3a/Lcp2/Carmil2/Lat2/Gpr33/Cd160/Dennd1b/Sla2/Card11/Ptprc/Bcl2/Stap1/Ptpn6/Cd3e/Klhl6/Icosl/Lax1/Syk/Ctla4/Gcsam/Ifng/Cacna1f/Themis/Igll1/Zap70/Myo1g/Sh2d1a/Skap1/Itk/Tespa1/Cd40/Lck/Cd247/Cd79a/Btla/Trat1/Cd79b/Ccr7/Blk/Ms4a1/Cd22/Foxp3/Cd19/Fcrl5
GO:0002757,immune response-activating signal transduction,170,-0.641346313254566,-2.18109875738423,5.944666259610062e-12,1.6328917366738003e-9,1.5200141861892904e-9,1536,"tags=32%, list=10%, signal=29%",Sh2b2/Cmtm3/Nfam1/Btnl2/Txk/Plcl2/Rftn1/Pram1/Prkcb/Nckap1l/Nfkbid/Fpr2/Mef2c/Ubash3a/Lcp2/Carmil2/Lat2/Gpr33/Cd160/Dennd1b/Sla2/Card11/Ptprc/Bcl2/Stap1/Ptpn6/Cd3e/Klhl6/Icosl/Lax1/Syk/Ctla4/Gcsam/Ifng/Cacna1f/Themis/Igll1/Zap70/Myo1g/Sh2d1a/Skap1/Itk/Tespa1/Lck/Cd247/Cd79a/Trat1/Cd79b/Ccr7/Blk/Ms4a1/Cd22/Foxp3/Cd19/Fcrl5
GO:0002449,lymphocyte mediated immunity,223,-0.5915037722438506,-2.058594609988685,2.8263831644477084e-11,7.426014549025002e-9,6.912673515244189e-9,1485,"tags=24%, list=10%, signal=22%",H2-DMa/Rftn1/Inpp5d/Il1b/Was/Vav1/Il4/Il21/Prf1/Lep/Cd160/Cd70/Clec4g/Dennd1b/Unc13d/Btk/Clcf1/Pou2f2/Ptprc/Ptpn6/Il13ra2/Lta/Icosl/Cd8a/Cd96/Coro1a/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Igll1/Myo1g/Il7r/Stx11/Sh2d1a/Gapt/Il31ra/Cd40/Il27ra/Slamf6/Pagr1a/Cd40lg/Slamf1/Il12a/Fut7/Ccr6/Foxp3/Cd19/Fcer2a/Aicda/Cr2/Azgp1
GO:0002285,lymphocyte activation involved in immune response,166,-0.6233040673726186,-2.1091982207351307,7.68422602099418e-11,1.934824076869493e-8,1.8010747305347764e-8,2227,"tags=34%, list=15%, signal=29%",Icam1/Batf/Slc11a1/Spn/Il6/Cd74/Lfng/Il6ra/Il18/Tnfaip3/Smad7/F2rl1/H2-M3/Tbx21/Plcl2/Clec4d/Gadd45g/Apbb1ip/Nfkbid/Il27/Dock10/Il4/Il21/Myb/Cd160/Irf4/Unc13d/Pglyrp2/Clcf1/Gpr183/Itgal/Ptprc/Icosl/Ly9/Coro1a/Ifng/6030468B19Rik/Tnfsf4/Il2/Eomes/Pou2af1/Dock11/Stx11/Gapt/Cd40/Il27ra/Slamf6/Pagr1a/Cd40lg/Cdh17/Ccr7/Ccr6/Foxp3/Cd19/Lef1/Aicda
