# Analysis Version : 1.1
# Analysis Group Name : Default Analysis Group
# Description : Including all applicable data files.
# Created By :bridgeslab@umich.edu
# Last Modified Date : 2024-01-15 04:40:03 PM
# Number of Experiments in Analysis Group : 2
# List of instrument types in the study that are imported : QuantStudio 5 System
# Normalization method : Endogenous Control = Rplp0
# Reference Sample : 1739
# Reference Group : 
# Max CT : 40.0
# Confidence Level : 95.0
# Statistical Test:T-test

"Experiment Name","Barcode","Well","Biological Group Name","Sample Name","Target Name","Task","Amp Score","Amp Status","Cq Conf","Target Efficiency","Cq","Cq (Post IC)","Eq. Cq","Quantity","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline Stop","Tm1","Tm2","Tm3","Cq Mean","Cq SE","Intercept","R-Squared","Slope","Efficiency","Omit","FLAGS","AMPNC","AMPSCORE","BADROX","OFFSCALE","NOAMP","NOISE","SPIKE","NOSIGNAL","NOSAMPLE","EXPFAIL","BLFAIL","THOLDFAIL","CTFAIL","HIGHSD","OUTLIERRG","MAXCT","MPOUTLIER","MTP or TM","LOWROX","PRFLOW","PRFDROP","DRNMIN","CQCONF",
"2024-01-15 Slc16a1.eds","","A11","","4104","Rplp0","UNKNOWN","1.6279005","Amp","0.98998755","100.0","22.725393","22.725393","22.725393","-","true","0.5736619","true","3.0","15.0","83.923965","-","-","23.801962","0.6738864","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","A12","","4108","Rplp0","UNKNOWN","1.627798","Amp","0.9796155","100.0","22.317837","22.317837","22.317837","-","true","0.5736619","true","3.0","16.0","83.923965","-","-","23.821985","0.53446376","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","A13","","1753","Rplp0","UNKNOWN","1.6309588","Amp","0.98777366","100.0","24.081945","24.081945","24.081945","-","true","0.5736619","true","3.0","17.0","83.77818","-","-","25.974493","0.8413434","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","A14","","4098","Rplp0","UNKNOWN","1.6183944","Amp","0.980504","100.0","18.587242","18.587242","18.587242","-","true","0.5736619","true","3.0","11.0","83.89034","-","-","20.546656","0.85739076","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","A15","","1746","Rplp0","UNKNOWN","1.6344396","Amp","0.97613364","100.0","22.15208","22.15208","22.15208","-","true","0.5736619","true","3.0","14.0","84.0025","-","-","23.420166","0.5611514","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","A16","","4093","Rplp0","UNKNOWN","1.6354003","Amp","0.98107857","100.0","23.346937","23.346937","23.346937","-","true","0.5736619","true","3.0","16.0","84.0025","-","-","25.099064","0.7967446","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","A17","","4104","Rplp0","UNKNOWN","1.6843551","Amp","0.9861901","100.0","22.102879","22.102879","22.102879","-","true","0.5736619","true","3.0","15.0","84.62512","-","-","23.801962","0.6738864","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","A18","","4108","Rplp0","UNKNOWN","1.6839657","Amp","0.9704652","100.0","21.772816","21.772816","21.772816","-","true","0.5736619","true","3.0","15.0","84.62512","-","-","23.821985","0.53446376","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","A19","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","83.61772","87.98314","80.483574","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","A20","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","76.565895","90.33374","65.14865","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","A21","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","83.89933","76.86354","87.026344","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","A22","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","80.54896","75.63507","72.39638","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","A23","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","69.49272","78.53873","90.26504","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","A24","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","72.39638","64.69052","77.19858","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","B1","","4100","Rplp0","UNKNOWN","1.6305003","Amp","0.94215816","100.0","20.617746","20.617746","20.617746","-","true","0.5736619","true","3.0","15.0","84.015816","-","-","20.739021","0.089978635","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B2","","1740","Rplp0","UNKNOWN","1.633606","Amp","0.9685414","100.0","21.886395","21.886395","21.886395","-","true","0.5736619","true","3.0","15.0","83.903595","-","-","21.874723","0.026678532","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B3","","4089","Rplp0","UNKNOWN","1.6401042","Amp","0.9729185","100.0","22.33951","22.33951","22.33951","-","true","0.5736619","true","3.0","16.0","84.12804","-","-","22.57656","0.12668918","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B4","","4087","Rplp0","UNKNOWN","1.6296636","Amp","0.9855797","100.0","23.51336","23.51336","23.51336","-","true","0.5736619","true","3.0","16.0","83.79137","-","-","23.532387","0.009699054","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B5","","4113","Rplp0","UNKNOWN","1.629525","Amp","0.98183256","100.0","22.366096","22.366096","22.366096","-","true","0.5736619","true","3.0","15.0","83.937904","-","-","22.066168","0.25266325","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B6","","4109","Rplp0","UNKNOWN","1.62451","Amp","0.9467004","100.0","19.131506","19.131506","19.131506","-","true","0.5736619","true","3.0","13.0","83.937904","-","-","18.973854","0.21670088","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B7","","4100","Rplp0","UNKNOWN","1.6212156","Amp","0.9593288","100.0","20.9148","20.9148","20.9148","-","true","0.5736619","true","3.0","15.0","83.825516","-","-","20.739021","0.089978635","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B8","","1740","Rplp0","UNKNOWN","1.6309919","Amp","0.9750171","100.0","21.913979","21.913979","21.913979","-","true","0.5736619","true","3.0","15.0","83.937904","-","-","21.874723","0.026678532","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B9","","4089","Rplp0","UNKNOWN","1.6179181","Amp","0.9833876","100.0","22.772583","22.772583","22.772583","-","true","0.5736619","true","3.0","15.0","83.69933","-","-","22.57656","0.12668918","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B10","","4087","Rplp0","UNKNOWN","1.6329508","Amp","0.9841581","100.0","23.538637","23.538637","23.538637","-","true","0.5736619","true","3.0","17.0","84.036285","-","-","23.532387","0.009699054","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B11","","4113","Rplp0","UNKNOWN","1.6138144","Amp","0.9834727","100.0","22.26841","22.26841","22.26841","-","true","0.5736619","true","3.0","15.0","83.923965","-","-","22.066168","0.25266325","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B12","","4109","Rplp0","UNKNOWN","1.6170102","Amp","0.9664815","100.0","19.244654","19.244654","19.244654","-","true","0.5736619","true","3.0","13.0","84.036285","-","-","18.973854","0.21670088","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B13","","4100","Rplp0","UNKNOWN","1.6258689","Amp","0.9700383","100.0","20.684515","20.684515","20.684515","-","true","0.5736619","true","3.0","14.0","84.0025","-","-","20.739021","0.089978635","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B14","","1740","Rplp0","UNKNOWN","1.633358","Amp","0.9759451","100.0","21.8238","21.8238","21.8238","-","true","0.5736619","true","3.0","15.0","84.11466","-","-","21.874723","0.026678532","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B15","","4089","Rplp0","UNKNOWN","1.6304547","Amp","0.9739421","100.0","22.617586","22.617586","22.617586","-","true","0.5736619","true","3.0","16.0","84.0025","-","-","22.57656","0.12668918","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B16","","4087","Rplp0","UNKNOWN","1.63049","Amp","0.9890896","100.0","23.545166","23.545166","23.545166","-","true","0.5736619","true","3.0","17.0","84.0025","-","-","23.532387","0.009699054","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B17","","4113","Rplp0","UNKNOWN","1.6862926","Amp","0.98667014","100.0","21.564","21.564","21.564","-","true","0.5736619","true","3.0","15.0","84.73706","-","-","22.066168","0.25266325","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B18","","4109","Rplp0","UNKNOWN","1.6695055","Amp","0.9673789","100.0","18.545404","18.545404","18.545404","-","true","0.5736619","true","3.0","12.0","84.73706","-","-","18.973854","0.21670088","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","B19","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","84.51319","88.8786","69.73793","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","B20","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","87.31153","83.72965","73.76755","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","B21","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","66.589066","76.97522","62.56862","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","B22","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","62.680298","91.38183","73.73653","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","B23","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","88.70153","76.5285","62.903656","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","B24","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","73.73653","66.9241","78.53873","-","-","-","-","-","-","false","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","C1","","4088","Rplp0","UNKNOWN","1.6368114","Amp","0.9859201","100.0","22.90957","22.90957","22.90957","-","true","0.5736619","true","3.0","16.0","83.903595","-","-","22.977436","0.040561557","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","C2","","1749","Rplp0","UNKNOWN","1.6209495","Amp","0.9753765","100.0","22.605679","22.605679","22.605679","-","true","0.5736619","true","3.0","15.0","83.679146","-","-","22.589241","0.026382495","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","C3","","4111","Rplp0","UNKNOWN","1.6353766","Amp","0.9592011","100.0","21.106052","21.106052","21.106052","-","true","0.5736619","true","3.0","15.0","83.903595","-","-","21.137438","0.04477711","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","C4","","4102","Rplp0","UNKNOWN","1.6259083","Amp","0.98528963","100.0","22.979908","22.979908","22.979908","-","true","0.5736619","true","3.0","16.0","83.679146","-","-","22.849493","0.07444413","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","C5","","1744","Rplp0","UNKNOWN","1.6208568","Amp","0.9899614","100.0","24.776545","24.776545","24.776545","-","true","0.5736619","true","3.0","18.0","83.825516","-","-","24.39551","0.273585","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","C6","","4090","Rplp0","UNKNOWN","1.6107287","Amp","0.97405344","100.0","22.850615","22.850615","22.850615","-","true","0.5736619","true","3.0","15.0","83.713135","-","-","22.416445","0.27740487","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","C7","","4088","Rplp0","UNKNOWN","1.6300436","Amp","0.9810439","100.0","22.972878","22.972878","22.972878","-","true","0.5736619","true","3.0","16.0","83.937904","-","-","22.977436","0.040561557","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","C8","","1749","Rplp0","UNKNOWN","1.6276405","Amp","0.9780285","100.0","22.624443","22.624443","22.624443","-","true","0.5736619","true","3.0","16.0","83.937904","-","-","22.589241","0.026382495","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","C9","","4111","Rplp0","UNKNOWN","1.6285197","Amp","0.9761849","100.0","21.225767","21.225767","21.225767","-","true","0.5736619","true","3.0","15.0","83.923965","-","-","21.137438","0.04477711","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
